,upset_score,tournament_id,left_fide_id,left_rtg,right_fide_id,right_rtg,location,medium,time_control
1,29.0,633594,14191059,1919,14210207,1977,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,29.0,633594,14191059,1919,14210207,1977,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,405.0,633594,51607948,2023,1666975,1618,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,405.0,633594,51607948,2023,1666975,1618,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,405.0,633594,51607948,2023,1666975,1618,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,405.0,633594,51607948,2023,1666975,1618,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,405.0,633594,51607948,2023,1666975,1618,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,405.0,633594,51607948,2023,1666975,1618,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,405.0,633594,51607948,2023,1666975,1618,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,405.0,633594,51607948,2023,1666975,1618,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,405.0,633594,51607948,2023,1666975,1618,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,0.0,633594,34329064,1822,1660713,1721,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,0.0,633594,34329064,1822,1660713,1721,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,0.0,633594,34329064,1822,1660713,1721,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,0.0,633594,34329064,1822,1660713,1721,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633594,34608966,1497,13749200,1450,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633594,34608966,1497,13749200,1450,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633594,34608966,1497,13749200,1450,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633594,34608966,1497,13749200,1450,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633594,34608966,1497,13749200,1450,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,0.0,633594,34608966,1497,13749200,1450,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633594,34144684,1827,21039658,1447,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633594,34144684,1827,21039658,1447,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633594,34144684,1827,21039658,1447,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633594,34144684,1827,21039658,1447,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,0.0,633594,21892610,1407,54585775,1618,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,0.0,633594,21892610,1407,54585775,1618,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,0.0,633594,21892610,1407,54585775,1618,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,0.0,633594,21892610,1407,54585775,1618,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,0.0,633594,21892610,1407,54585775,1618,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,0.0,633594,21892610,1407,54585775,1618,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,0.0,633594,21892610,1407,54585775,1618,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,0.0,633594,21892610,1407,54585775,1618,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,0.0,633594,21892610,1407,54585775,1618,"Rhodes, Greece",offline,"10'/game & 5""/move"
7,0.0,633594,44569955,1371,34126660,1803,"Rhodes, Greece",offline,"10'/game & 5""/move"
7,0.0,633594,44569955,1371,34126660,1803,"Rhodes, Greece",offline,"10'/game & 5""/move"
7,0.0,633594,44569955,1371,34126660,1803,"Rhodes, Greece",offline,"10'/game & 5""/move"
7,0.0,633594,44569955,1371,34126660,1803,"Rhodes, Greece",offline,"10'/game & 5""/move"
8,135.0,633594,496049,1472,1956744,1607,"Rhodes, Greece",offline,"10'/game & 5""/move"
8,135.0,633594,496049,1472,1956744,1607,"Rhodes, Greece",offline,"10'/game & 5""/move"
8,135.0,633594,496049,1472,1956744,1607,"Rhodes, Greece",offline,"10'/game & 5""/move"
8,135.0,633594,496049,1472,1956744,1607,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,169.0,633594,11620811,1394,469246,1563,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,169.0,633594,11620811,1394,469246,1563,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,169.0,633594,11620811,1394,469246,1563,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,169.0,633594,11620811,1394,469246,1563,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,0.0,633594,13780646,1358,21040338,1542,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,0.0,633594,13780646,1358,21040338,1542,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,0.0,633594,13780646,1358,21040338,1542,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,0.0,633594,13780646,1358,21040338,1542,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,0.0,633594,13780646,1358,21040338,1542,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,0.0,633594,13780646,1358,21040338,1542,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,109.0,633594,486264,1508,42114969,1399,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,109.0,633594,486264,1508,42114969,1399,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,109.0,633594,486264,1508,42114969,1399,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,109.0,633594,486264,1508,42114969,1399,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,0.0,633594,468142,1564,21009287,1177,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,0.0,633594,468142,1564,21009287,1177,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,0.0,633594,468142,1564,21009287,1177,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,0.0,633594,468142,1564,21009287,1177,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,0.0,633594,468142,1564,21009287,1177,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,0.0,633594,468142,1564,21009287,1177,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,30.0,633594,14577470,1453,16289650,1483,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,30.0,633594,14577470,1453,16289650,1483,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,30.0,633594,14577470,1453,16289650,1483,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,30.0,633594,14577470,1453,16289650,1483,"Rhodes, Greece",offline,"10'/game & 5""/move"
14,250.0,633594,16287134,1676,489000,1426,"Rhodes, Greece",offline,"10'/game & 5""/move"
14,250.0,633594,16287134,1676,489000,1426,"Rhodes, Greece",offline,"10'/game & 5""/move"
14,250.0,633594,16287134,1676,489000,1426,"Rhodes, Greece",offline,"10'/game & 5""/move"
14,250.0,633594,16287134,1676,489000,1426,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633594,651081709,1640,5517257,1164,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633594,651081709,1640,5517257,1164,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633594,651081709,1640,5517257,1164,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,0.0,633594,651081709,1640,5517257,1164,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,0.0,633594,34147489,1513,14341034,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,0.0,633594,34147489,1513,14341034,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,0.0,633594,34147489,1513,14341034,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,0.0,633594,34147489,1513,14341034,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633594,34384510,1160,4514734,1503,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633594,34384510,1160,4514734,1503,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633594,34384510,1160,4514734,1503,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633594,34384510,1160,4514734,1503,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633594,34384510,1160,4514734,1503,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633594,34384510,1160,4514734,1503,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633594,34384510,1160,4514734,1503,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633594,34384510,1160,4514734,1503,"Rhodes, Greece",offline,"10'/game & 5""/move"
18,0.0,633594,42104904,1333,42118131,1162,"Rhodes, Greece",offline,"10'/game & 5""/move"
18,0.0,633594,42104904,1333,42118131,1162,"Rhodes, Greece",offline,"10'/game & 5""/move"
19,0.0,633594,1961977,1201,474010,1288,"Rhodes, Greece",offline,"10'/game & 5""/move"
19,0.0,633594,1961977,1201,474010,1288,"Rhodes, Greece",offline,"10'/game & 5""/move"
20,0.0,633594,12833835,1164,479535,1212,"Rhodes, Greece",offline,"10'/game & 5""/move"
20,0.0,633594,12833835,1164,479535,1212,"Rhodes, Greece",offline,"10'/game & 5""/move"
20,0.0,633594,12833835,1164,479535,1212,"Rhodes, Greece",offline,"10'/game & 5""/move"
20,0.0,633594,12833835,1164,479535,1212,"Rhodes, Greece",offline,"10'/game & 5""/move"
20,0.0,633594,12833835,1164,479535,1212,"Rhodes, Greece",offline,"10'/game & 5""/move"
20,0.0,633594,12833835,1164,479535,1212,"Rhodes, Greece",offline,"10'/game & 5""/move"
21,0.0,633594,34607692,1293,475599,1245,"Rhodes, Greece",offline,"10'/game & 5""/move"
21,0.0,633594,34607692,1293,475599,1245,"Rhodes, Greece",offline,"10'/game & 5""/move"
22,0.0,633594,5516900,1229,487457,1251,"Rhodes, Greece",offline,"10'/game & 5""/move"
22,0.0,633594,5516900,1229,487457,1251,"Rhodes, Greece",offline,"10'/game & 5""/move"
22,0.0,633594,5516900,1229,487457,1251,"Rhodes, Greece",offline,"10'/game & 5""/move"
22,0.0,633594,5516900,1229,487457,1251,"Rhodes, Greece",offline,"10'/game & 5""/move"
22,0.0,633594,5516900,1229,487457,1251,"Rhodes, Greece",offline,"10'/game & 5""/move"
22,0.0,633594,5516900,1229,487457,1251,"Rhodes, Greece",offline,"10'/game & 5""/move"
22,0.0,633594,5516900,1229,487457,1251,"Rhodes, Greece",offline,"10'/game & 5""/move"
22,0.0,633594,5516900,1229,487457,1251,"Rhodes, Greece",offline,"10'/game & 5""/move"
23,0.0,633594,485578,1094,34616047,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
23,0.0,633594,485578,1094,34616047,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
23,0.0,633594,485578,1094,34616047,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
23,0.0,633594,485578,1094,34616047,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
24,0.0,633594,14356376,0,14356937,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
24,0.0,633594,14356376,0,14356937,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
24,0.0,633594,14356376,0,14356937,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
24,0.0,633594,14356376,0,14356937,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
25,0.0,633594,21067899,1182,14645696,1043,"Rhodes, Greece",offline,"10'/game & 5""/move"
25,0.0,633594,21067899,1182,14645696,1043,"Rhodes, Greece",offline,"10'/game & 5""/move"
25,0.0,633594,21067899,1182,14645696,1043,"Rhodes, Greece",offline,"10'/game & 5""/move"
25,0.0,633594,21067899,1182,14645696,1043,"Rhodes, Greece",offline,"10'/game & 5""/move"
26,0.0,633594,494585,1188,1281267,1150,"Rhodes, Greece",offline,"10'/game & 5""/move"
26,0.0,633594,494585,1188,1281267,1150,"Rhodes, Greece",offline,"10'/game & 5""/move"
26,0.0,633594,494585,1188,1281267,1150,"Rhodes, Greece",offline,"10'/game & 5""/move"
26,0.0,633594,494585,1188,1281267,1150,"Rhodes, Greece",offline,"10'/game & 5""/move"
27,1181.0,633594,14339560,0,5401070,1181,"Rhodes, Greece",offline,"10'/game & 5""/move"
27,1181.0,633594,14339560,0,5401070,1181,"Rhodes, Greece",offline,"10'/game & 5""/move"
27,1181.0,633594,14339560,0,5401070,1181,"Rhodes, Greece",offline,"10'/game & 5""/move"
27,1181.0,633594,14339560,0,5401070,1181,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633594,14210207,1977,13739980,1854,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633594,14210207,1977,13739980,1854,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633594,14210207,1977,13739980,1854,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633594,14210207,1977,13739980,1854,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633594,14210207,1977,13739980,1854,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633594,14210207,1977,13739980,1854,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633594,14210207,1977,13739980,1854,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633594,14210207,1977,13739980,1854,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633594,14210207,1977,13739980,1854,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633594,14210207,1977,13739980,1854,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633594,14210207,1977,13739980,1854,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633594,14210207,1977,13739980,1854,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633594,14210207,1977,13739980,1854,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633594,14210207,1977,13739980,1854,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633594,1666975,1618,34329064,1822,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633594,1666975,1618,34329064,1822,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633594,1666975,1618,34329064,1822,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633594,1666975,1618,34329064,1822,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633594,1666975,1618,34329064,1822,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633594,1666975,1618,34329064,1822,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,55.0,633594,44599790,1442,34608966,1497,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,55.0,633594,44599790,1442,34608966,1497,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,55.0,633594,44599790,1442,34608966,1497,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,55.0,633594,44599790,1442,34608966,1497,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,55.0,633594,44599790,1442,34608966,1497,"Rhodes, Greece",offline,"10'/game & 5""/move"
2,55.0,633594,44599790,1442,34608966,1497,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,301.0,633594,54585775,1618,14191059,1919,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,301.0,633594,54585775,1618,14191059,1919,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,301.0,633594,54585775,1618,14191059,1919,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,301.0,633594,54585775,1618,14191059,1919,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,301.0,633594,54585775,1618,14191059,1919,"Rhodes, Greece",offline,"10'/game & 5""/move"
3,301.0,633594,54585775,1618,14191059,1919,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,106.0,633594,1660713,1721,34144684,1827,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,106.0,633594,1660713,1721,34144684,1827,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,106.0,633594,1660713,1721,34144684,1827,"Rhodes, Greece",offline,"10'/game & 5""/move"
4,106.0,633594,1660713,1721,34144684,1827,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633594,21040338,1542,51607948,2023,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633594,21040338,1542,51607948,2023,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633594,21040338,1542,51607948,2023,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633594,21040338,1542,51607948,2023,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633594,21040338,1542,51607948,2023,"Rhodes, Greece",offline,"10'/game & 5""/move"
5,0.0,633594,21040338,1542,51607948,2023,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,0.0,633594,34126660,1803,11620811,1394,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,0.0,633594,34126660,1803,11620811,1394,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,0.0,633594,34126660,1803,11620811,1394,"Rhodes, Greece",offline,"10'/game & 5""/move"
6,0.0,633594,34126660,1803,11620811,1394,"Rhodes, Greece",offline,"10'/game & 5""/move"
7,22.0,633594,13749200,1450,496049,1472,"Rhodes, Greece",offline,"10'/game & 5""/move"
7,22.0,633594,13749200,1450,496049,1472,"Rhodes, Greece",offline,"10'/game & 5""/move"
7,22.0,633594,13749200,1450,496049,1472,"Rhodes, Greece",offline,"10'/game & 5""/move"
7,22.0,633594,13749200,1450,496049,1472,"Rhodes, Greece",offline,"10'/game & 5""/move"
7,22.0,633594,13749200,1450,496049,1472,"Rhodes, Greece",offline,"10'/game & 5""/move"
7,22.0,633594,13749200,1450,496049,1472,"Rhodes, Greece",offline,"10'/game & 5""/move"
8,0.0,633594,42114969,1399,14577470,1453,"Rhodes, Greece",offline,"10'/game & 5""/move"
8,0.0,633594,42114969,1399,14577470,1453,"Rhodes, Greece",offline,"10'/game & 5""/move"
8,0.0,633594,42114969,1399,14577470,1453,"Rhodes, Greece",offline,"10'/game & 5""/move"
8,0.0,633594,42114969,1399,14577470,1453,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,20.0,633594,21039658,1447,21892610,1407,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,20.0,633594,21039658,1447,21892610,1407,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,20.0,633594,21039658,1447,21892610,1407,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,20.0,633594,21039658,1447,21892610,1407,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,20.0,633594,21039658,1447,21892610,1407,"Rhodes, Greece",offline,"10'/game & 5""/move"
9,20.0,633594,21039658,1447,21892610,1407,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,55.0,633594,489000,1426,44569955,1371,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,55.0,633594,489000,1426,44569955,1371,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,55.0,633594,489000,1426,44569955,1371,"Rhodes, Greece",offline,"10'/game & 5""/move"
10,55.0,633594,489000,1426,44569955,1371,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,43.0,633594,1956744,1607,468142,1564,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,43.0,633594,1956744,1607,468142,1564,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,43.0,633594,1956744,1607,468142,1564,"Rhodes, Greece",offline,"10'/game & 5""/move"
11,43.0,633594,1956744,1607,468142,1564,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,428.0,633594,479535,1212,651081709,1640,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,428.0,633594,479535,1212,651081709,1640,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,428.0,633594,479535,1212,651081709,1640,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,428.0,633594,479535,1212,651081709,1640,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,428.0,633594,479535,1212,651081709,1640,"Rhodes, Greece",offline,"10'/game & 5""/move"
12,428.0,633594,479535,1212,651081709,1640,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,205.0,633594,469246,1563,13780646,1358,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,205.0,633594,469246,1563,13780646,1358,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,205.0,633594,469246,1563,13780646,1358,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,205.0,633594,469246,1563,13780646,1358,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,205.0,633594,469246,1563,13780646,1358,"Rhodes, Greece",offline,"10'/game & 5""/move"
13,205.0,633594,469246,1563,13780646,1358,"Rhodes, Greece",offline,"10'/game & 5""/move"
14,0.0,633594,474010,1288,34147489,1513,"Rhodes, Greece",offline,"10'/game & 5""/move"
14,0.0,633594,474010,1288,34147489,1513,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,331.0,633594,21009287,1177,486264,1508,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,331.0,633594,21009287,1177,486264,1508,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,331.0,633594,21009287,1177,486264,1508,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,331.0,633594,21009287,1177,486264,1508,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,331.0,633594,21009287,1177,486264,1508,"Rhodes, Greece",offline,"10'/game & 5""/move"
15,331.0,633594,21009287,1177,486264,1508,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,170.0,633594,4514734,1503,42104904,1333,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,170.0,633594,4514734,1503,42104904,1333,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,170.0,633594,4514734,1503,42104904,1333,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,170.0,633594,4514734,1503,42104904,1333,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,170.0,633594,4514734,1503,42104904,1333,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,170.0,633594,4514734,1503,42104904,1333,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,170.0,633594,4514734,1503,42104904,1333,"Rhodes, Greece",offline,"10'/game & 5""/move"
16,170.0,633594,4514734,1503,42104904,1333,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633594,16289650,1483,485578,1094,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633594,16289650,1483,485578,1094,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633594,16289650,1483,485578,1094,"Rhodes, Greece",offline,"10'/game & 5""/move"
17,0.0,633594,16289650,1483,485578,1094,"Rhodes, Greece",offline,"10'/game & 5""/move"
18,0.0,633594,487457,1251,34607692,1293,"Rhodes, Greece",offline,"10'/game & 5""/move"
18,0.0,633594,487457,1251,34607692,1293,"Rhodes, Greece",offline,"10'/game & 5""/move"
18,0.0,633594,487457,1251,34607692,1293,"Rhodes, Greece",offline,"10'/game & 5""/move"
18,0.0,633594,487457,1251,34607692,1293,"Rhodes, Greece",offline,"10'/game & 5""/move"
19,0.0,633594,14356937,0,16287134,1676,"Rhodes, Greece",offline,"10'/game & 5""/move"
19,0.0,633594,14356937,0,16287134,1676,"Rhodes, Greece",offline,"10'/game & 5""/move"
19,0.0,633594,14356937,0,16287134,1676,"Rhodes, Greece",offline,"10'/game & 5""/move"
19,0.0,633594,14356937,0,16287134,1676,"Rhodes, Greece",offline,"10'/game & 5""/move"
20,0.0,633594,14341034,0,1961977,1201,"Rhodes, Greece",offline,"10'/game & 5""/move"
20,0.0,633594,14341034,0,1961977,1201,"Rhodes, Greece",offline,"10'/game & 5""/move"
20,0.0,633594,14341034,0,1961977,1201,"Rhodes, Greece",offline,"10'/game & 5""/move"
20,0.0,633594,14341034,0,1961977,1201,"Rhodes, Greece",offline,"10'/game & 5""/move"
21,20.0,633594,42118131,1162,21067899,1182,"Rhodes, Greece",offline,"10'/game & 5""/move"
21,20.0,633594,42118131,1162,21067899,1182,"Rhodes, Greece",offline,"10'/game & 5""/move"
22,0.0,633594,5517257,1164,12833835,1164,"Rhodes, Greece",offline,"10'/game & 5""/move"
22,0.0,633594,5517257,1164,12833835,1164,"Rhodes, Greece",offline,"10'/game & 5""/move"
22,0.0,633594,5517257,1164,12833835,1164,"Rhodes, Greece",offline,"10'/game & 5""/move"
22,0.0,633594,5517257,1164,12833835,1164,"Rhodes, Greece",offline,"10'/game & 5""/move"
23,0.0,633594,34616047,0,34384510,1160,"Rhodes, Greece",offline,"10'/game & 5""/move"
23,0.0,633594,34616047,0,34384510,1160,"Rhodes, Greece",offline,"10'/game & 5""/move"
23,0.0,633594,34616047,0,34384510,1160,"Rhodes, Greece",offline,"10'/game & 5""/move"
23,0.0,633594,34616047,0,34384510,1160,"Rhodes, Greece",offline,"10'/game & 5""/move"
24,28.5,633594,475599,1245,494585,1188,"Rhodes, Greece",offline,"10'/game & 5""/move"
24,28.5,633594,475599,1245,494585,1188,"Rhodes, Greece",offline,"10'/game & 5""/move"
25,0.0,633594,5401070,1181,5516900,1229,"Rhodes, Greece",offline,"10'/game & 5""/move"
25,0.0,633594,5401070,1181,5516900,1229,"Rhodes, Greece",offline,"10'/game & 5""/move"
25,0.0,633594,5401070,1181,5516900,1229,"Rhodes, Greece",offline,"10'/game & 5""/move"
25,0.0,633594,5401070,1181,5516900,1229,"Rhodes, Greece",offline,"10'/game & 5""/move"
25,0.0,633594,5401070,1181,5516900,1229,"Rhodes, Greece",offline,"10'/game & 5""/move"
25,0.0,633594,5401070,1181,5516900,1229,"Rhodes, Greece",offline,"10'/game & 5""/move"
25,0.0,633594,5401070,1181,5516900,1229,"Rhodes, Greece",offline,"10'/game & 5""/move"
25,0.0,633594,5401070,1181,5516900,1229,"Rhodes, Greece",offline,"10'/game & 5""/move"
26,1150.0,633594,1281267,1150,14356376,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
26,1150.0,633594,1281267,1150,14356376,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
26,1150.0,633594,1281267,1150,14356376,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
26,1150.0,633594,1281267,1150,14356376,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
27,1043.0,633594,14645696,1043,14339560,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
27,1043.0,633594,14645696,1043,14339560,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
27,1043.0,633594,14645696,1043,14339560,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
27,1043.0,633594,14645696,1043,14339560,0,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633595,14554011,1488,16224477,2186,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633595,14554011,1488,16224477,2186,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633595,14554011,1488,16224477,2186,"Rhodes, Greece",offline,"10'/game & 5""/move"
0,0.0,633595,14554011,1488,16224477,2186,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14328666,1477,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14328666,1477,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14328666,1477,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14328666,1477,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14328666,1477,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14328666,1477,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14328666,1477,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14328666,1477,"Rhodes, Greece",offline,"10'/game & 5""/move"
1,0.0,633595,21874697,1984,14328666,1477,"Rhodes, Greece",offline,"10'/game & 5""/move"
